                                                                   S                            T                L
0                        [<s>, <s>, <s>, eine, person, springt, von]              [<s>, <s>, <s>]              [a]
102                   [und, weiß, <UNK>, der, andere, marineblau, und]      [black, <UNK>, outside]           [on]
103               [weiß, <UNK>, der, andere, marineblau, und, schwarz]         [<UNK>, outside, on]            [a]
104                [der, andere, marineblau, und, schwarz, </s>, </s>]             [outside, on, a]       [cloudy]
105               [andere, marineblau, und, schwarz, </s>, </s>, </s>]              [on, a, cloudy]          [day]
106                 [marineblau, und, schwarz, </s>, </s>, </s>, </s>]             [a, cloudy, day]         [</s>]
107                           [<s>, <s>, <s>, ein, kleiner, junge, in]              [<s>, <s>, <s>]            [a]
108                         [<s>, <s>, ein, kleiner, junge, in, einem]                [<s>, <s>, a]       [little]
109                      [<s>, ein, kleiner, junge, in, einem, gelben]             [<s>, a, little]          [boy]
110                     [ein, kleiner, junge, in, einem, gelben, hemd]             [a, little, boy]           [in]
111                    [kleiner, junge, in, einem, gelben, hemd, geht]            [little, boy, in]            [a]
112                        [junge, in, einem, gelben, hemd, geht, auf]                 [boy, in, a]       [yellow]
113                      [in, einem, gelben, hemd, geht, auf, steinen]              [in, a, yellow]        [shirt]
114                    [einem, gelben, hemd, geht, auf, steinen, </s>]           [a, yellow, shirt]      [walking]
115                     [gelben, hemd, geht, auf, steinen, </s>, </s>]     [yellow, shirt, walking]           [on]
116                       [hemd, geht, auf, steinen, </s>, </s>, </s>]         [shirt, walking, on]       [stones]
117                       [geht, auf, steinen, </s>, </s>, </s>, </s>]        [walking, on, stones]         [</s>]
118                           [<s>, <s>, <s>, eine, aus, männern, und]              [<s>, <s>, <s>]            [a]
119                        [<s>, <s>, eine, aus, männern, und, frauen]                [<s>, <s>, a]        [crowd]
120                 [<s>, eine, aus, männern, und, frauen, bestehende]              [<s>, a, crowd]           [of]
121       [eine, aus, männern, und, frauen, bestehende, menschenmenge]               [a, crowd, of]          [men]
122     [männern, und, frauen, bestehende, menschenmenge, sitzt, bzw.]             [crowd, of, men]          [and]
123       [und, frauen, bestehende, menschenmenge, sitzt, bzw., steht]               [of, men, and]        [women]
124       [frauen, bestehende, menschenmenge, sitzt, bzw., steht, bei]            [men, and, women]      [sitting]
125        [bestehende, menschenmenge, sitzt, bzw., steht, bei, einem]        [and, women, sitting]          [and]
126            [menschenmenge, sitzt, bzw., steht, bei, einem, schild]        [women, sitting, and]     [standing]
127                      [sitzt, bzw., steht, bei, einem, schild, mit]     [sitting, and, standing]           [by]
128                      [bzw., steht, bei, einem, schild, mit, for@@]          [and, standing, by]            [a]
129                     [steht, bei, einem, schild, mit, for@@, der@@]            [standing, by, a]           [we]
130                    [einem, schild, mit, for@@, der@@, ungen, </s>]                  [by, a, we]          [are]
131                     [schild, mit, for@@, der@@, ungen, </s>, </s>]                 [a, we, are]    [demanding]
132                       [mit, for@@, der@@, ungen, </s>, </s>, </s>]         [we, are, demanding]         [sign]
133                      [for@@, der@@, ungen, </s>, </s>, </s>, </s>]       [are, demanding, sign]         [</s>]
134                [<s>, <s>, <s>, fünf, asiatische, freund, posieren]              [<s>, <s>, <s>]         [five]
135           [<s>, <s>, fünf, asiatische, freund, posieren, zusammen]             [<s>, <s>, five]        [asian]
136           [<s>, fünf, asiatische, freund, posieren, zusammen, für]           [<s>, five, asian]      [friends]
137           [fünf, asiatische, freund, posieren, zusammen, für, ein]       [five, asian, friends]       [posing]
138           [asiatische, freund, posieren, zusammen, für, ein, foto]     [asian, friends, posing]     [together]
139                 [freund, posieren, zusammen, für, ein, foto, </s>]  [friends, posing, together]          [for]
140                   [posieren, zusammen, für, ein, foto, </s>, </s>]      [posing, together, for]            [a]
141                       [zusammen, für, ein, foto, </s>, </s>, </s>]           [together, for, a]      [picture]
142                           [für, ein, foto, </s>, </s>, </s>, </s>]            [for, a, picture]         [</s>]
143                            [<s>, <s>, <s>, vier, frauen, und, ein]              [<s>, <s>, <s>]         [four]
144                           [<s>, <s>, vier, frauen, und, ein, mann]             [<s>, <s>, four]        [women]
145                        [<s>, vier, frauen, und, ein, mann, sitzen]           [<s>, four, women]          [and]
146                        [vier, frauen, und, ein, mann, sitzen, mit]           [four, women, and]          [one]
147                [frauen, und, ein, mann, sitzen, mit, schlafsäcken]            [women, and, one]          [man]
148                   [und, ein, mann, sitzen, mit, schlafsäcken, auf]              [and, one, man]      [sitting]
149                   [ein, mann, sitzen, mit, schlafsäcken, auf, dem]          [one, man, sitting]           [on]
150                   [ein, mann, sitzen, mit, schlafsäcken, auf, dem]           [man, sitting, on]          [the]
151           [mann, sitzen, mit, schlafsäcken, auf, dem, bürgersteig]           [sitting, on, the]     [sidewalk]
152           [sitzen, mit, schlafsäcken, auf, dem, bürgersteig, </s>]          [on, the, sidewalk]         [with]
153             [mit, schlafsäcken, auf, dem, bürgersteig, </s>, </s>]        [the, sidewalk, with]     [sleeping]
154            [schlafsäcken, auf, dem, bürgersteig, </s>, </s>, </s>]   [sidewalk, with, sleeping]         [bags]
155                    [auf, dem, bürgersteig, </s>, </s>, </s>, </s>]       [with, sleeping, bags]         [</s>]
156                     [<s>, <s>, <s>, viele, warm, angezogene, </s>]              [<s>, <s>, <s>]            [a]
157                     [<s>, <s>, <s>, viele, warm, angezogene, </s>]                [<s>, <s>, a]          [lot]
158                    [<s>, <s>, viele, warm, angezogene, </s>, </s>]                [<s>, a, lot]           [of]
159                   [<s>, viele, warm, angezogene, </s>, </s>, </s>]                 [a, lot, of]       [people]
160                   [<s>, viele, warm, angezogene, </s>, </s>, </s>]            [lot, of, people]      [bundled]
161                   [<s>, viele, warm, angezogene, </s>, </s>, </s>]        [of, people, bundled]           [up]
162                  [viele, warm, angezogene, </s>, </s>, </s>, </s>]        [people, bundled, up]         [</s>]
163                      [<s>, <s>, <s>, drei, junge, leute, kuscheln]              [<s>, <s>, <s>]        [three]
164                     [<s>, <s>, drei, junge, leute, kuscheln, sich]            [<s>, <s>, three]        [young]
165                   [<s>, drei, junge, leute, kuscheln, sich, unter]          [<s>, three, young]       [people]
166                  [drei, junge, leute, kuscheln, sich, unter, eine]       [three, young, people]          [are]
167                 [junge, leute, kuscheln, sich, unter, eine, decke]         [young, people, are]    [snuggling]
168                   [leute, kuscheln, sich, unter, eine, decke, auf]     [people, are, snuggling]        [under]
169                   [kuscheln, sich, unter, eine, decke, auf, einem]      [are, snuggling, under]            [a]
170                     [sich, unter, eine, decke, auf, einem, gehweg]        [snuggling, under, a]      [blanket]
171                     [unter, eine, decke, auf, einem, gehweg, </s>]          [under, a, blanket]           [on]
172                      [eine, decke, auf, einem, gehweg, </s>, </s>]             [a, blanket, on]            [a]
173                      [decke, auf, einem, gehweg, </s>, </s>, </s>]             [blanket, on, a]     [sidewalk]
174                       [auf, einem, gehweg, </s>, </s>, </s>, </s>]            [on, a, sidewalk]         [</s>]
175                     [<s>, <s>, <s>, zwei, personen, machen, fotos]              [<s>, <s>, <s>]          [two]
176                    [<s>, <s>, zwei, personen, machen, fotos, </s>]              [<s>, <s>, two]       [people]
177                   [<s>, zwei, personen, machen, fotos, </s>, </s>]           [<s>, two, people]          [are]
178                   [<s>, zwei, personen, machen, fotos, </s>, </s>]           [two, people, are]       [taking]
179                  [zwei, personen, machen, fotos, </s>, </s>, </s>]        [people, are, taking]     [pictures]
180                  [personen, machen, fotos, </s>, </s>, </s>, </s>]      [are, taking, pictures]         [</s>]
181                            [<s>, <s>, <s>, drei, frauen, und, ein]              [<s>, <s>, <s>]        [three]
182                           [<s>, <s>, drei, frauen, und, ein, mann]            [<s>, <s>, three]        [women]
183                           [<s>, drei, frauen, und, ein, mann, mit]          [<s>, three, women]          [and]
184                           [drei, frauen, und, ein, mann, mit, hut]          [three, women, and]            [a]
185                         [frauen, und, ein, mann, mit, hut, sitzen]              [women, and, a]          [man]
186                            [und, ein, mann, mit, hut, sitzen, mit]                [and, a, man]           [in]
187                     [ein, mann, mit, hut, sitzen, mit, gekreuzten]                 [a, man, in]            [a]
188                  [mann, mit, hut, sitzen, mit, gekreuzten, beinen]                 [man, in, a]          [hat]
189                    [mit, hut, sitzen, mit, gekreuzten, beinen, in]                 [in, a, hat]      [sitting]
190                  [hut, sitzen, mit, gekreuzten, beinen, in, einer]            [a, hat, sitting]        [cross]
191               [sitzen, mit, gekreuzten, beinen, in, einer, gruppe]        [hat, sitting, cross]       [legged]
192                 [mit, gekreuzten, beinen, in, einer, gruppe, </s>]     [sitting, cross, legged]           [in]
193                [gekreuzten, beinen, in, einer, gruppe, </s>, </s>]          [cross, legged, in]            [a]
194                      [beinen, in, einer, gruppe, </s>, </s>, </s>]              [legged, in, a]        [group]
195                        [in, einer, gruppe, </s>, </s>, </s>, </s>]               [in, a, group]         [</s>]
196                         [<s>, <s>, <s>, da, ist, ein, asiatisches]              [<s>, <s>, <s>]        [there]
197                     [<s>, <s>, da, ist, ein, asiatisches, mädchen]            [<s>, <s>, there]           [is]
198                   [da, ist, ein, asiatisches, mädchen, <UNK>, das]             [<s>, there, is]           [an]
199                  [ist, ein, asiatisches, mädchen, <UNK>, das, ein]              [there, is, an]        [asian]
                                                                  S                               T              L
0              [ein, asiatisches, mädchen, <UNK>, das, ein, grünes]                 [is, an, asian]         [girl]
1           [asiatisches, mädchen, <UNK>, das, ein, grünes, schild]               [an, asian, girl]      [holding]
2                      [<UNK>, das, ein, grünes, schild, hält, und]          [asian, girl, holding]            [a]
3                [das, ein, grünes, schild, hält, und, protestiert]              [girl, holding, a]        [green]
4               [ein, grünes, schild, hält, und, protestiert, </s>]             [holding, a, green]         [sign]
5                [schild, hält, und, protestiert, </s>, </s>, </s>]                [a, green, sign]   [protesting]
6                  [hält, und, protestiert, </s>, </s>, </s>, </s>]       [green, sign, protesting]         [</s>]
7                            [<s>, <s>, <s>, ein, mann, <UNK>, der]                 [<s>, <s>, <s>]            [a]
8                            [<s>, <s>, ein, mann, <UNK>, der, ein]                   [<s>, <s>, a]          [man]
9                          [ein, mann, <UNK>, der, ein, video, von]                   [<s>, a, man]  [videotaping]
10                       [mann, <UNK>, der, ein, video, von, einer]           [a, man, videotaping]            [a]
11                     [<UNK>, der, ein, video, von, einer, gruppe]           [man, videotaping, a]        [group]
12                     [ein, video, von, einer, gruppe, vor, einem]         [videotaping, a, group]           [of]
13                       [video, von, einer, gruppe, vor, einem, „]                  [a, group, of]       [people]
14                       [von, einer, gruppe, vor, einem, „, fro@@]             [group, of, people]           [in]
15                           [gruppe, vor, einem, „, fro@@, m, new]                [of, people, in]        [front]
16                             [vor, einem, „, fro@@, m, new, york]             [people, in, front]           [of]
17                               [einem, „, fro@@, m, new, york, “]                 [in, front, of]            [a]
18                            [fro@@, m, new, york, “, -@@, banner]                  [front, of, a]         [from]
19                            [m, new, york, “, -@@, banner, macht]                   [of, a, from]          [new]
20                         [new, york, “, -@@, banner, macht, </s>]                  [a, from, new]         [york]
21                        [“, -@@, banner, macht, </s>, </s>, </s>]               [from, new, york]       [banner]
22                     [-@@, banner, macht, </s>, </s>, </s>, </s>]             [new, york, banner]         [</s>]
23                      [<s>, <s>, <s>, leute, stehen, und, sitzen]                 [<s>, <s>, <s>]       [people]
24                       [<s>, <s>, leute, stehen, und, sitzen, in]              [<s>, <s>, people]           [in]
25                     [<s>, leute, stehen, und, sitzen, in, einem]               [<s>, people, in]            [a]
26                   [leute, stehen, und, sitzen, in, einem, hof@@]                 [people, in, a]    [courtyard]
27                  [stehen, und, sitzen, in, einem, hof@@, garten]              [in, a, courtyard]        [plaza]
28                  [stehen, und, sitzen, in, einem, hof@@, garten]           [a, courtyard, plaza]          [are]
29                    [und, sitzen, in, einem, hof@@, garten, </s>]         [courtyard, plaza, are]      [sitting]
30                   [sitzen, in, einem, hof@@, garten, </s>, </s>]           [plaza, are, sitting]          [and]
31                     [in, einem, hof@@, garten, </s>, </s>, </s>]             [are, sitting, and]     [standing]
32                   [einem, hof@@, garten, </s>, </s>, </s>, </s>]        [sitting, and, standing]         [</s>]
33                            [<s>, <s>, <s>, ein, mann, in, einem]                 [<s>, <s>, <s>]            [a]
34                     [<s>, <s>, ein, mann, in, einem, zitronen@@]                   [<s>, <s>, a]          [man]
35                  [<s>, ein, mann, in, einem, zitronen@@, gelben]                   [<s>, a, man]           [in]
36                 [ein, mann, in, einem, zitronen@@, gelben, hemd]                    [a, man, in]            [a]
37              [mann, in, einem, zitronen@@, gelben, hemd, wartet]                    [man, in, a]         [lime]
38               [in, einem, zitronen@@, gelben, hemd, wartet, auf]                   [in, a, lime]        [green]
39              [einem, zitronen@@, gelben, hemd, wartet, auf, die]                [a, lime, green]        [shirt]
40             [zitronen@@, gelben, hemd, wartet, auf, die, u-bahn]            [lime, green, shirt]        [waits]
41                  [gelben, hemd, wartet, auf, die, u-bahn, <UNK>]           [green, shirt, waits]          [for]
42                 [wartet, auf, die, u-bahn, <UNK>, während, eine]             [shirt, waits, for]          [the]
43                   [auf, die, u-bahn, <UNK>, während, eine, frau]               [waits, for, the]       [subway]
44                   [die, u-bahn, <UNK>, während, eine, frau, mit]              [for, the, subway]        [while]
45                 [u-bahn, <UNK>, während, eine, frau, mit, ihrem]            [the, subway, while]            [a]
46                  [<UNK>, während, eine, frau, mit, ihrem, handy]              [subway, while, a]        [woman]
47                  [während, eine, frau, mit, ihrem, handy, filmt]               [while, a, woman]        [films]
48                     [eine, frau, mit, ihrem, handy, filmt, </s>]               [a, woman, films]        [using]
49                     [frau, mit, ihrem, handy, filmt, </s>, </s>]           [woman, films, using]          [her]
50                     [mit, ihrem, handy, filmt, </s>, </s>, </s>]             [films, using, her]        [phone]
51                    [ihrem, handy, filmt, </s>, </s>, </s>, </s>]             [using, her, phone]         [</s>]
52                        [<s>, <s>, <s>, junge, leute, in, gelben]                 [<s>, <s>, <s>]        [young]
53                     [<s>, <s>, junge, leute, in, gelben, hemden]               [<s>, <s>, young]       [people]
54                [<s>, junge, leute, in, gelben, hemden, bereiten]            [<s>, young, people]           [in]
55             [junge, leute, in, gelben, hemden, bereiten, buntes]             [young, people, in]       [yellow]
56             [leute, in, gelben, hemden, bereiten, buntes, essen]            [people, in, yellow]       [shirts]
57              [gelben, hemden, bereiten, buntes, essen, zu, </s>]            [in, yellow, shirts]      [prepare]
58                [hemden, bereiten, buntes, essen, zu, </s>, </s>]       [yellow, shirts, prepare]     [colorful]
59                  [bereiten, buntes, essen, zu, </s>, </s>, </s>]     [shirts, prepare, colorful]         [food]
60                      [buntes, essen, zu, </s>, </s>, </s>, </s>]       [prepare, colorful, food]         [</s>]
61                         [<s>, <s>, <s>, eine, frau, mit, gelbem]                 [<s>, <s>, <s>]            [a]
62                    [<s>, <s>, eine, frau, mit, gelbem, oberteil]                   [<s>, <s>, a]        [woman]
63                  [<s>, eine, frau, mit, gelbem, oberteil, hilft]                 [<s>, a, woman]           [in]
64                  [<s>, eine, frau, mit, gelbem, oberteil, hilft]                  [a, woman, in]            [a]
65                [eine, frau, mit, gelbem, oberteil, hilft, einen]                  [woman, in, a]       [yellow]
66             [frau, mit, gelbem, oberteil, hilft, einen, kleinen]                 [in, a, yellow]        [shirt]
67          [mit, gelbem, oberteil, hilft, einen, kleinen, mädchen]              [a, yellow, shirt]           [is]
68          [gelbem, oberteil, hilft, einen, kleinen, mädchen, mit]             [yellow, shirt, is]      [helping]
69          [gelbem, oberteil, hilft, einen, kleinen, mädchen, mit]            [shirt, is, helping]            [a]
70    [oberteil, hilft, einen, kleinen, mädchen, mit, rosafarbenen]                [is, helping, a]       [little]
71    [hilft, einen, kleinen, mädchen, mit, rosafarbenen, oberteil]            [helping, a, little]         [girl]
72     [einen, kleinen, mädchen, mit, rosafarbenen, oberteil, </s>]               [a, little, girl]           [in]
73      [kleinen, mädchen, mit, rosafarbenen, oberteil, </s>, </s>]              [little, girl, in]            [a]
74      [kleinen, mädchen, mit, rosafarbenen, oberteil, </s>, </s>]                   [girl, in, a]         [pink]
75         [mädchen, mit, rosafarbenen, oberteil, </s>, </s>, </s>]                   [in, a, pink]        [shirt]
76            [mit, rosafarbenen, oberteil, </s>, </s>, </s>, </s>]                [a, pink, shirt]         [</s>]
77               [<s>, <s>, <s>, jugendlichen, werden, grüne, eier]                 [<s>, <s>, <s>]   [youngsters]
78               [<s>, <s>, jugendlichen, werden, grüne, eier, mit]          [<s>, <s>, youngsters]          [are]
79             [<s>, jugendlichen, werden, grüne, eier, mit, spe@@]          [<s>, youngsters, are]        [being]
80              [jugendlichen, werden, grüne, eier, mit, spe@@, ck]        [youngsters, are, being]       [served]
81                  [werden, grüne, eier, mit, spe@@, ck, serviert]            [are, being, served]        [green]
82                    [grüne, eier, mit, spe@@, ck, serviert, </s>]          [being, served, green]         [eggs]
83                     [eier, mit, spe@@, ck, serviert, </s>, </s>]           [served, green, eggs]          [and]
84                     [mit, spe@@, ck, serviert, </s>, </s>, </s>]              [green, eggs, and]          [ham]
85                    [spe@@, ck, serviert, </s>, </s>, </s>, </s>]                [eggs, and, ham]         [</s>]
86                          [<s>, <s>, <s>, ein, mann, mit, blauem]                 [<s>, <s>, <s>]            [a]
87                         [<s>, <s>, ein, mann, mit, blauem, hemd]                   [<s>, <s>, a]          [man]
88                          [<s>, ein, mann, mit, blauem, hemd, in]                   [<s>, a, man]           [in]
89                        [ein, mann, mit, blauem, hemd, in, einem]                    [a, man, in]            [a]
90            [mann, mit, blauem, hemd, in, einem, baseballstadion]                    [man, in, a]         [blue]
91           [blauem, hemd, in, einem, baseballstadion, <UNK>, der]                   [in, a, blue]        [shirt]
92              [hemd, in, einem, baseballstadion, <UNK>, der, ein]                [a, blue, shirt]      [holding]
93              [in, einem, baseballstadion, <UNK>, der, ein, kind]          [blue, shirt, holding]            [a]
94            [einem, baseballstadion, <UNK>, der, ein, kind, hält]             [shirt, holding, a]        [child]
95              [baseballstadion, <UNK>, der, ein, kind, hält, und]             [holding, a, child]        [while]
96                         [<UNK>, der, ein, kind, hält, und, sich]               [a, child, while]      [holding]
97                        [der, ein, kind, hält, und, sich, selbst]         [child, while, holding]         [onto]
98                         [ein, kind, hält, und, sich, selbst, an]          [while, holding, onto]            [a]
99                       [kind, hält, und, sich, selbst, an, einen]              [holding, onto, a]     [stroller]
100            [und, sich, selbst, an, einen, sportwagen, festhält]             [onto, a, stroller]           [at]
101           [sich, selbst, an, einen, sportwagen, festhält, </s>]               [a, stroller, at]            [a]
102           [selbst, an, einen, sportwagen, festhält, </s>, </s>]               [stroller, at, a]     [baseball]
103             [an, einen, sportwagen, festhält, </s>, </s>, </s>]               [at, a, baseball]      [stadium]
104           [einen, sportwagen, festhält, </s>, </s>, </s>, </s>]          [a, baseball, stadium]         [</s>]
105                     [<s>, <s>, <s>, kleine, jungen, in, weißen]                 [<s>, <s>, <s>]       [little]
106                [<s>, <s>, kleine, jungen, in, weißen, karate@@]              [<s>, <s>, little]         [boys]
107          [<s>, kleine, jungen, in, weißen, karate@@, uniformen]             [<s>, little, boys]           [in]
108        [kleine, jungen, in, weißen, karate@@, uniformen, <UNK>]              [little, boys, in]        [white]
109           [jungen, in, weißen, karate@@, uniformen, <UNK>, die]               [boys, in, white]       [karate]
110               [in, weißen, karate@@, uniformen, <UNK>, die, in]             [in, white, karate]     [uniforms]
111  [karate@@, uniformen, <UNK>, die, in, innenräumen, kampfsport]       [white, karate, uniforms]   [performing]
112    [uniformen, <UNK>, die, in, innenräumen, kampfsport, machen]  [karate, uniforms, performing]        [their]
113         [<UNK>, die, in, innenräumen, kampfsport, machen, </s>]   [uniforms, performing, their]      [martial]
114          [die, in, innenräumen, kampfsport, machen, </s>, </s>]    [performing, their, martial]         [arts]
115         [in, innenräumen, kampfsport, machen, </s>, </s>, </s>]          [their, martial, arts]      [indoors]
116       [innenräumen, kampfsport, machen, </s>, </s>, </s>, </s>]        [martial, arts, indoors]         [</s>]
117                     [<s>, <s>, <s>, zwei, personen, <UNK>, die]                 [<s>, <s>, <s>]          [two]
118                      [<s>, <s>, zwei, personen, <UNK>, die, in]                 [<s>, <s>, two]       [people]
119                     [<s>, zwei, personen, <UNK>, die, in, eine]              [<s>, two, people]      [walking]
120                [zwei, personen, <UNK>, die, in, eine, richtung]          [two, people, walking]         [into]
121                  [personen, <UNK>, die, in, eine, richtung, in]         [people, walking, into]            [a]
122                  [die, in, eine, richtung, in, einen, schatten]              [walking, into, a]       [shadow]
123                [in, eine, richtung, in, einen, schatten, gehen]               [into, a, shadow]           [in]
124             [eine, richtung, in, einen, schatten, gehen, <UNK>]                 [a, shadow, in]          [one]
125          [richtung, in, einen, schatten, gehen, <UNK>, während]               [shadow, in, one]    [direction]
126              [in, einen, schatten, gehen, <UNK>, während, eine]            [in, one, direction]        [while]
127          [einen, schatten, gehen, <UNK>, während, eine, andere]         [one, direction, while]      [another]
128         [schatten, gehen, <UNK>, während, eine, andere, mitten]     [direction, while, another]        [walks]
129               [gehen, <UNK>, während, eine, andere, mitten, im]         [while, another, walks]           [in]
130             [während, eine, andere, mitten, im, schatten, geht]            [another, walks, in]          [the]
131                [eine, andere, mitten, im, schatten, geht, </s>]                [walks, in, the]        [midst]
132                [andere, mitten, im, schatten, geht, </s>, </s>]                [in, the, midst]           [of]
133                  [mitten, im, schatten, geht, </s>, </s>, </s>]                [the, midst, of]           [it]
134                    [im, schatten, geht, </s>, </s>, </s>, </s>]                 [midst, of, it]         [</s>]
135                         [<s>, <s>, <s>, ein, mann, <UNK>, eine]                 [<s>, <s>, <s>]            [a]
136                        [<s>, <s>, ein, mann, <UNK>, eine, frau]                   [<s>, <s>, a]          [man]
137                        [<s>, ein, mann, <UNK>, eine, frau, mit]                   [<s>, a, man]        [<UNK>]
138                      [ein, mann, <UNK>, eine, frau, mit, einem]                 [a, man, <UNK>]            [a]
139                     [mann, <UNK>, eine, frau, mit, einem, kind]                 [man, <UNK>, a]        [woman]
140                       [<UNK>, eine, frau, mit, einem, kind, im]               [<UNK>, a, woman]         [with]
141                  [eine, frau, mit, einem, kind, im, sportwagen]                [a, woman, with]            [a]
142                   [frau, mit, einem, kind, im, sportwagen, auf]                [woman, with, a]        [child]
143                   [frau, mit, einem, kind, im, sportwagen, auf]                [with, a, child]           [in]
144                  [mit, einem, kind, im, sportwagen, auf, einer]                  [a, child, in]            [a]
145             [einem, kind, im, sportwagen, auf, einer, belebten]                  [child, in, a]     [stroller]
146            [kind, im, sportwagen, auf, einer, belebten, straße]               [in, a, stroller]           [on]
147            [im, sportwagen, auf, einer, belebten, straße, </s>]               [a, stroller, on]            [a]
148          [sportwagen, auf, einer, belebten, straße, </s>, </s>]               [stroller, on, a]      [crowded]
149                [auf, einer, belebten, straße, </s>, </s>, </s>]                [on, a, crowded]       [street]
150               [einer, belebten, straße, </s>, </s>, </s>, </s>]            [a, crowded, street]         [</s>]
151                        [<s>, <s>, <s>, der, mann, zielt, <UNK>]                 [<s>, <s>, <s>]          [the]
152                         [<s>, <s>, der, mann, zielt, <UNK>, um]                 [<s>, <s>, the]          [man]
153                          [<s>, der, mann, zielt, <UNK>, um, zu]                 [<s>, the, man]           [is]
154                     [der, mann, zielt, <UNK>, um, zu, schießen]                  [the, man, is]       [aiming]
155                   [mann, zielt, <UNK>, um, zu, schießen, <UNK>]               [man, is, aiming]           [to]
156                [zielt, <UNK>, um, zu, schießen, <UNK>, während]                [is, aiming, to]        [shoot]
157                  [um, zu, schießen, <UNK>, während, sein, hund]             [aiming, to, shoot]    [something]
158             [zu, schießen, <UNK>, während, sein, hund, zusieht]          [to, shoot, something]        [while]
159           [schießen, <UNK>, während, sein, hund, zusieht, </s>]       [shoot, something, while]          [his]
160               [<UNK>, während, sein, hund, zusieht, </s>, </s>]         [something, while, his]          [dog]
161                [während, sein, hund, zusieht, </s>, </s>, </s>]               [while, his, dog]      [watches]
162                   [sein, hund, zusieht, </s>, </s>, </s>, </s>]             [his, dog, watches]         [</s>]
163                        [<s>, <s>, <s>, ein, pferd, geht, unter]                 [<s>, <s>, <s>]            [a]
164                      [<s>, <s>, ein, pferd, geht, unter, einer]                   [<s>, <s>, a]        [horse]
165                   [<s>, ein, pferd, geht, unter, einer, brücke]                 [<s>, a, horse]           [is]
166                 [ein, pferd, geht, unter, einer, brücke, neben]                  [a, horse, is]      [walking]
167               [pferd, geht, unter, einer, brücke, neben, einem]            [horse, is, walking]       [beside]
168               [pferd, geht, unter, einer, brücke, neben, einem]           [is, walking, beside]            [a]
169                [geht, unter, einer, brücke, neben, einem, boot]            [walking, beside, a]         [boat]
170                [unter, einer, brücke, neben, einem, boot, </s>]               [beside, a, boat]        [under]
171                 [einer, brücke, neben, einem, boot, </s>, </s>]                [a, boat, under]            [a]
172                  [brücke, neben, einem, boot, </s>, </s>, </s>]                [boat, under, a]       [bridge]
173                    [neben, einem, boot, </s>, </s>, </s>, </s>]              [under, a, bridge]         [</s>]
174                       [<s>, <s>, <s>, ein, junger, mann, sitzt]                 [<s>, <s>, <s>]            [a]
175                       [<s>, <s>, ein, junger, mann, sitzt, mit]                   [<s>, <s>, a]        [young]
176                     [<s>, ein, junger, mann, sitzt, mit, einem]                 [<s>, a, young]          [man]
177                  [ein, junger, mann, sitzt, mit, einem, laptop]                 [a, young, man]           [is]
178                  [junger, mann, sitzt, mit, einem, laptop, und]                [young, man, is]      [sitting]
179              [mann, sitzt, mit, einem, laptop, und, kopfhörern]              [man, is, sitting]           [at]
180                [sitzt, mit, einem, laptop, und, kopfhörern, an]               [is, sitting, at]            [a]
181                [sitzt, mit, einem, laptop, und, kopfhörern, an]                [sitting, at, a]        [table]
182                [mit, einem, laptop, und, kopfhörern, an, einem]                  [at, a, table]         [with]
183              [einem, laptop, und, kopfhörern, an, einem, tisch]                [a, table, with]            [a]
184               [laptop, und, kopfhörern, an, einem, tisch, </s>]                [table, with, a]       [laptop]
185                 [und, kopfhörern, an, einem, tisch, </s>, </s>]               [with, a, laptop]          [and]
186                [kopfhörern, an, einem, tisch, </s>, </s>, </s>]                [a, laptop, and]    [earphones]
187                      [an, einem, tisch, </s>, </s>, </s>, </s>]        [laptop, and, earphones]         [</s>]
188                         [<s>, <s>, <s>, ein, mann, spielt, auf]                 [<s>, <s>, <s>]            [a]
189                       [<s>, <s>, ein, mann, spielt, auf, einem]                   [<s>, <s>, a]          [man]
190                   [<s>, ein, mann, spielt, auf, einem, konzert]                   [<s>, a, man]           [is]
191                   [<s>, ein, mann, spielt, auf, einem, konzert]                    [a, man, is]      [playing]
192                 [ein, mann, spielt, auf, einem, konzert, banjo]              [man, is, playing]          [the]
193                [mann, spielt, auf, einem, konzert, banjo, </s>]              [is, playing, the]        [banjo]
194                [spielt, auf, einem, konzert, banjo, </s>, </s>]           [playing, the, banjo]           [at]
195                [spielt, auf, einem, konzert, banjo, </s>, </s>]                [the, banjo, at]            [a]
196                  [auf, einem, konzert, banjo, </s>, </s>, </s>]                  [banjo, at, a]      [concert]
197                 [einem, konzert, banjo, </s>, </s>, </s>, </s>]                [at, a, concert]         [</s>]
198                         [<s>, <s>, <s>, eine, dame, mit, einer]                 [<s>, <s>, <s>]            [a]
199                      [<s>, <s>, eine, dame, mit, einer, tasche]                   [<s>, <s>, a]         [lady]
                                                                    S                              T               L
0                        [<s>, eine, dame, mit, einer, tasche, sieht]                 [<s>, a, lady]          [with]
1                        [<s>, eine, dame, mit, einer, tasche, sieht]                [a, lady, with]             [a]
2                       [eine, dame, mit, einer, tasche, sieht, sich]                [lady, with, a]       [satchel]
3                     [dame, mit, einer, tasche, sieht, sich, floh@@]             [with, a, satchel]         [looks]
4               [mit, einer, tasche, sieht, sich, floh@@, marktwaren]            [a, satchel, looks]            [at]
5                [einer, tasche, sieht, sich, floh@@, marktwaren, an]           [satchel, looks, at]   [merchandise]
6                 [tasche, sieht, sich, floh@@, marktwaren, an, </s>]       [looks, at, merchandise]            [in]
